OrderID,Amount
72419,843.09
72420,601.89
72421,514.76
72422,482.6
72423,645.99
72424,982.47
72425,820.83
72426,205.19
72427,698.98
72428,878.87
72429,572.47
72430,719.45
72431,454.12
72432,286.75
72433,814.11
72434,543.55
72435,478.99
72436,318.1
72437,749.49
72438,421.84
72439,784.67
72440,863.42
72441,446.62
72442,761.43
72443,372.14
72444,54.72
72445,977.47
72446,441.43
72447,722.42
72448,748.72
72449,157.15
72450,96.21
72451,39.63
72452,622.07
72453,630.74
72454,861.89
72455,55.07
72456,173.38
72457,727.34
72458,317.13
72459,957.92
72460,171.82
72461,395.06
72462,870.68
72463,46.89
72464,823.33
72465,104.67
72466,711.32
72467,520.43
72468,391.92
72469,974.23
72470,431.32
72471,677.65
72472,613.19
72473,956.88
72474,247.76
72475,486.5
72476,571.1
72477,95.76
72478,939.56
72479,865.5
72480,742.29
72481,22.23
72482,800.97
72483,854.74
72484,75.81
72485,225.29
72486,658.09
72487,827.64
72488,273.8
72489,529.75
72490,867.35
72491,754.36
72492,870.06
72493,306.19
72494,591.82
72495,819.18
72496,516.07
72497,591.85
72498,171.69
72499,306.36
72500,813.55
72501,400.63
72502,989.23
72503,917.79
72504,997.34
72505,910.81
72506,956.5
72507,742.99
72508,408.61
72509,917.02
72510,882.04
72511,30.0
72512,745.56
72513,208.61
72514,467.18
72515,992.75
72516,102.07
72517,209.86
72518,785.9
72519,482.63
72520,51.36
72521,775.21
72522,578.13
72523,735.6
72524,385.05
72525,531.1
72526,86.93
72527,977.6
72528,444.7
72529,405.95
72530,54.58
72531,54.43
72532,17.29
72533,584.68
72534,814.95
72535,550.39
72536,921.01
72537,15.46
72538,526.22
72539,79.18
72540,59.97
72541,46.27
72542,274.62
72543,315.08
72544,937.21
72545,427.8
72546,290.23
72547,916.33
72548,929.35
72549,171.66
72550,297.42
72551,642.74
72552,202.86
72553,881.63
72554,723.74
72555,282.49
72556,931.72
72557,170.39
72558,922.25
72559,383.75
72560,67.91
72561,551.89
72562,791.58
72563,154.64
72564,438.17
72565,989.18
72566,789.5
72567,315.84
72568,992.01
72569,506.5
72570,426.94
72571,855.66
72572,405.59
72573,167.53
72574,714.67
72575,620.9
72576,938.12
72577,576.31
72578,317.55
72579,461.07
72580,570.47
72581,77.16
72582,481.85
72583,393.53
72584,145.69
72585,562.38
72586,634.04
72587,234.12
72588,963.22
72589,500.1
72590,904.62
72591,217.25
72592,632.94
72593,940.69
72594,68.8
72595,357.3
72596,561.34
72597,895.33
72598,26.07
72599,558.46
72600,489.11
72601,611.99
72602,850.64
72603,271.27
72604,548.91
72605,590.99
72606,213.13
72607,293.23
72608,78.36
72609,498.73
72610,834.53
72611,206.63
72612,271.09
72613,347.13
72614,835.96
72615,209.65
72616,505.57
72617,957.27
72618,126.99
72619,562.21
72620,982.35
72621,928.04
72622,189.82
72623,510.35
72624,944.55
72625,903.76
72626,249.7
72627,940.65
72628,542.52
72629,624.62
72630,681.58
72631,342.69
72632,772.69
72633,494.71
72634,221.41
72635,953.34
72636,386.13
72637,158.23
72638,153.74
72639,966.11
72640,574.61
72641,972.2
72642,563.79
72643,755.25
72644,501.05
72645,93.48
72646,165.8
72647,583.74
72648,881.13
72649,20.06
72650,943.8
72651,205.71
72652,352.5
72653,294.86
72654,962.63
72655,746.03
72656,867.44
72657,961.42
72658,558.66
72659,539.2
72660,985.05
72661,661.55
72662,683.9
72663,462.13
72664,251.2
72665,118.17
72666,101.7
72667,485.68
72668,289.56
72669,133.42
72670,368.29
72671,371.83
72672,432.16
72673,224.71
72674,499.29
72675,426.98
72676,871.67
72677,97.8
72678,819.56
72679,415.66
72680,706.99
72681,474.58
72682,800.05
72683,28.68
72684,241.18
72685,291.89
72686,15.99
72687,21.49
72688,709.18
72689,917.05
72690,293.74
72691,46.88
72692,960.21
72693,516.26
72694,583.08
72695,363.2
72696,120.58
72697,711.96
72698,156.21
72699,782.04
72700,369.1
72701,315.82
72702,573.78
72703,388.04
72704,548.84
72705,823.49
72706,163.22
72707,990.52
72708,612.23
72709,413.42
72710,886.89
72711,753.83
72712,289.15
72713,35.25
72714,673.62
72715,76.46
72716,811.03
72717,92.65
72718,633.58
72719,764.33
72720,653.48
72721,709.68
72722,717.37
72723,408.38
72724,665.11
72725,942.64
72726,790.99
72727,231.89
72728,667.38
72729,696.64
72730,353.7
72731,967.14
72732,464.66
72733,867.41
72734,622.44
72735,415.12
72736,457.55
72737,486.32
72738,786.3
72739,524.7
72740,772.98
72741,65.55
72742,150.25
72743,378.23
72744,763.7
72745,556.52
72746,462.48
72747,17.72
72748,750.61
72749,300.37
72750,836.54
72751,283.74
72752,721.0
72753,859.96
72754,561.73
72755,782.05
72756,562.03
72757,147.08
72758,666.28
72759,694.47
72760,467.8
72761,429.72
72762,946.32
72763,510.96
72764,433.38
72765,554.66
72766,77.85
72767,320.17
72768,932.88
72769,296.46
72770,455.67
72771,511.7
72772,167.04
72773,472.37
72774,912.83
72775,599.85
72776,329.04
72777,485.12
72778,887.86
72779,725.37
72780,627.39
72781,90.4
72782,714.97
72783,850.06
72784,931.57
72785,404.68
72786,974.41
72787,525.81
72788,63.47
72789,569.47
72790,976.5
72791,120.16
72792,641.82
72793,307.44
72794,372.88
72795,49.33
72796,26.59
72797,124.52
72798,326.2
72799,413.73
72800,929.54
72801,230.88
72802,113.87
72803,379.44
72804,234.41
72805,617.88
72806,460.82
72807,247.05
72808,353.28
72809,324.58
72810,772.18
72811,548.07
72812,163.9
72813,525.53
72814,276.56
72815,435.41
72816,68.49
72817,469.92
72818,808.47
72819,410.3
72820,941.64
72821,237.73
72822,696.51
72823,116.98
72824,207.0
72825,924.51
72826,223.59
72827,168.63
72828,406.8
72829,403.35
72830,396.4
72831,10.2
72832,31.72
72833,447.24
72834,389.61
72835,285.31
72836,511.37
72837,701.53
72838,343.66
72839,81.34
72840,307.36
72841,659.63
72842,393.34
72843,649.88
72844,704.32
72845,830.63
72846,64.66
72847,764.27
72848,583.62
72849,275.33
72850,160.37
72851,123.63
72852,880.76
72853,487.68
72854,902.17
72855,804.78
72856,651.2
72857,347.59
72858,477.01
72859,985.16
72860,361.58
72861,702.71
72862,937.11
72863,77.44
72864,784.33
72865,50.74
72866,909.84
72867,383.87
72868,204.22
72869,353.27
72870,286.27
72871,404.9
72872,845.35
72873,643.1
72874,181.81
72875,527.22
72876,340.44
72877,547.27
72878,867.86
72879,985.69
72880,679.47
72881,647.2
72882,279.02
72883,42.55
72884,892.69
72885,493.44
72886,132.33
72887,533.15
72888,267.41
72889,415.39
72890,579.59
72891,24.92
72892,752.23
72893,462.88
72894,959.48
72895,544.67
72896,498.41
72897,785.73
72898,151.19
72899,657.52
72900,175.3
72901,887.82
72902,631.8
72903,964.51
72904,959.6
72905,743.5
72906,975.13
72907,756.01
72908,10.28
72909,784.59
72910,20.74
72911,678.54
72912,486.07
72913,52.4
72914,981.25
72915,263.69
72916,453.77
72917,268.68
72918,294.65
72919,147.29
72920,774.5
72921,637.22
72922,880.08
72923,819.42
72924,112.89
72925,49.43
72926,559.79
72927,768.22
72928,22.44
72929,650.11
72930,741.26
72931,410.45
72932,18.69
72933,757.9
72934,635.43
72935,604.2
72936,85.77
72937,476.3
72938,518.09
72939,625.17
72940,648.72
72941,129.48
72942,651.67
72943,336.95
72944,183.65
72945,751.0
72946,927.99
72947,291.49
72948,921.53
72949,603.69
72950,249.57
72951,622.27
72952,29.62
72953,298.51
72954,224.67
72955,571.59
72956,268.94
72957,971.59
72958,247.37
72959,126.43
72960,381.46
72961,615.17
72962,738.19
72963,373.92
72964,237.08
72965,571.43
72966,388.43
72967,463.24
72968,884.62
72969,487.38
72970,654.72
72971,290.95
72972,794.86
72973,197.1
72974,738.16
72975,522.09
72976,792.92
72977,262.07
72978,69.5
72979,714.51
72980,270.02
72981,400.98
72982,328.86
72983,417.65
72984,41.21
72985,116.69
72986,822.65
72987,709.69
72988,258.87
72989,244.61
72990,595.07
72991,790.38
72992,275.76
72993,443.79
72994,193.2
72995,52.46
72996,284.13
72997,839.03
72998,341.03
72999,645.35
73000,907.88
73001,213.52
73002,306.47
73003,391.58
73004,402.21
73005,287.16
73006,729.56
73007,629.65
73008,206.31
73009,580.36
73010,841.4
73011,330.32
73012,866.5
73013,626.65
73014,728.07
73015,472.68
73016,790.02
73017,225.93
73018,643.0
73019,112.15
73020,501.07
73021,707.76
73022,180.8
73023,306.45
73024,577.58
73025,258.65
73026,802.03
73027,799.74
73028,842.88
73029,463.5
73030,468.87
73031,323.79
73032,311.23
73033,806.96
73034,97.46
73035,519.55
73036,240.35
73037,388.26
73038,368.91
73039,994.21
73040,827.56
73041,745.83
73042,907.11
73043,313.05
73044,425.19
73045,454.02
73046,643.58
73047,81.06
73048,318.54
73049,938.5
73050,114.68
73051,769.63
73052,232.66
73053,215.67
73054,631.72
73055,774.02
73056,453.58
73057,148.78
73058,829.2
73059,534.45
73060,826.2
73061,562.12
73062,797.04
73063,297.51
73064,738.34
73065,591.66
73066,354.28
73067,869.13
73068,467.79
73069,295.26
73070,366.19
73071,585.08
73072,453.51
73073,316.21
73074,382.93
73075,752.98
73076,646.16
73077,818.31
73078,49.34
73079,990.34
73080,556.07
73081,614.35
73082,112.43
73083,355.39
73084,128.08
73085,36.98
73086,382.48
73087,664.28
73088,905.85
73089,150.17
73090,291.93
73091,188.1
73092,497.18
73093,844.87
73094,387.47
73095,883.79
73096,451.0
73097,962.31
73098,870.83
73099,358.21
73100,886.64
73101,979.97
73102,231.09
73103,866.08
73104,178.82
73105,366.02
73106,637.69
73107,911.95
73108,138.04
73109,969.33
73110,156.4
73111,582.83
73112,187.55
73113,588.56
73114,928.84
73115,955.3
73116,324.26
73117,679.49
73118,458.98
73119,703.16
73120,445.48
73121,383.93
73122,404.7
73123,900.26
73124,550.13
73125,716.15
73126,20.88
73127,778.42
73128,176.14
73129,343.92
73130,457.28
73131,869.1
73132,334.99
73133,940.54
73134,837.73
73135,416.85
73136,369.6
73137,951.13
73138,742.61
73139,230.38
73140,214.87
73141,353.77
73142,339.9
73143,487.58
73144,417.49
73145,959.05
73146,344.39
73147,115.22
73148,143.32
73149,746.75
73150,909.36
73151,700.28
73152,276.67
73153,125.66
73154,699.19
73155,67.25
73156,511.48
73157,272.52
73158,900.1
73159,832.92
73160,536.7
73161,618.73
73162,14.69
73163,855.62
73164,167.38
73165,211.74
73166,477.44
73167,848.39
73168,512.78
73169,899.63
73170,337.67
73171,208.82
73172,169.09
73173,418.69
73174,878.78
73175,668.46
73176,865.92
73177,702.13
73178,130.25
73179,968.77
73180,838.89
73181,192.82
73182,860.63
73183,750.09
73184,850.81
73185,897.41
73186,151.07
73187,183.6
73188,753.8
73189,459.96
73190,623.89
73191,557.37
73192,961.35
73193,723.75
73194,500.21
73195,400.07
73196,834.16
73197,744.13
73198,673.73
73199,512.56
73200,219.4
73201,836.49
73202,553.47
73203,503.89
73204,749.88
73205,730.66
73206,455.46
73207,782.21
73208,825.41
73209,297.03
73210,484.62
73211,960.26
73212,665.24
73213,478.15
73214,625.88
73215,376.35
73216,479.2
73217,906.31
73218,386.55
73219,20.97
73220,267.57
73221,91.74
73222,873.8
73223,36.41
73224,252.14
73225,915.09
73226,354.09
73227,857.57
73228,153.66
73229,958.09
73230,426.94
73231,390.5
73232,277.67
73233,948.31
73234,307.09
73235,533.28
73236,623.02
73237,742.85
73238,332.54
73239,347.55
73240,111.57
73241,940.92
73242,87.98
73243,334.75
73244,51.96
73245,982.76
73246,615.35
73247,907.41
73248,388.84
73249,416.02
73250,868.89
73251,797.76
73252,714.99
73253,484.06
73254,487.37
73255,756.36
73256,679.22
73257,760.52
73258,299.19
73259,390.55
73260,736.77
73261,201.45
73262,810.74
73263,869.45
73264,53.89
73265,136.55
73266,421.89
73267,159.13
73268,204.63
73269,402.19
73270,411.72
73271,633.47
73272,992.77
73273,282.79
73274,645.36
73275,487.35
73276,471.91
73277,632.59
73278,410.03
73279,279.49
73280,48.71
73281,152.31
73282,121.76
73283,884.58
73284,194.22
73285,277.9
73286,932.17
73287,975.45
73288,962.06
73289,506.29
73290,12.73
73291,580.63
73292,351.17
73293,403.25
73294,259.92
73295,143.21
73296,999.31
73297,741.93
73298,114.71
73299,794.05
73300,528.53
73301,753.07
73302,331.0
73303,747.38
73304,450.79
73305,490.1
73306,236.39
73307,583.08
73308,243.0
73309,723.82
73310,163.57
73311,132.27
73312,597.34
73313,40.34
73314,193.79
73315,482.85
73316,187.61
73317,14.19
73318,985.09
73319,492.89
73320,58.05
73321,285.62
73322,70.61
73323,698.88
73324,157.98
73325,961.38
73326,23.77
73327,408.78
73328,639.91
73329,181.47
73330,12.84
73331,261.62
73332,963.68
73333,671.68
73334,444.29
73335,443.43
73336,996.98
73337,460.18
73338,654.52
73339,672.89
73340,907.24
73341,85.67
73342,964.11
73343,914.19
73344,859.35
73345,115.79
73346,145.08
73347,396.24
73348,344.72
73349,873.98
73350,819.91
73351,199.54
73352,547.82
73353,210.77
73354,399.16
73355,432.22
73356,440.36
73357,219.32
73358,862.97
73359,620.65
73360,537.69
73361,330.65
73362,964.83
73363,712.46
73364,487.28
73365,871.46
73366,256.47
73367,587.54
73368,126.5
73369,751.6
73370,507.65
73371,169.64
73372,498.69
73373,746.35
73374,301.84
73375,434.91
73376,205.27
73377,816.77
73378,418.1
73379,792.24
73380,633.65
73381,672.74
73382,327.72
73383,939.39
73384,464.85
73385,111.26
73386,170.85
73387,861.86
73388,995.31
73389,802.8
73390,516.59
73391,622.59
73392,439.7
73393,822.93
73394,242.52
73395,438.34
73396,21.44
73397,343.75
73398,455.82
73399,525.11
73400,275.08
73401,418.12
73402,819.41
73403,463.01
73404,345.46
73405,992.37
73406,676.54
73407,430.49
73408,765.25
73409,771.63
73410,465.7
73411,635.98
73412,509.19
73413,13.99
73414,975.47
73415,837.66
73416,752.84
73417,429.04
73418,581.15
73419,755.11
73420,429.08
73421,744.01
73422,894.75
73423,290.75
73424,384.98
73425,338.22
73426,513.07
73427,36.03
73428,199.74
73429,682.85
73430,682.09
73431,282.21
73432,536.83
73433,987.44
73434,59.7
73435,747.02
73436,35.82
73437,138.75
73438,346.02
73439,59.03
73440,802.25
73441,455.58
73442,714.2
73443,838.02
73444,950.99
73445,802.1
73446,31.07
73447,531.31
73448,35.93
73449,552.1
73450,605.06
73451,398.99
73452,309.04
73453,694.97
73454,477.1
73455,453.95
73456,475.62
73457,401.04
73458,36.21
73459,827.74
73460,712.36
73461,696.54
73462,360.41
73463,126.08
73464,48.44
73465,771.32
73466,652.26
73467,980.0
73468,922.89
73469,163.3
73470,21.92
73471,755.11
73472,345.96
73473,761.92
73474,555.43
73475,599.15
73476,86.79
73477,977.85
73478,709.72
73479,657.05
73480,577.69
73481,18.11
73482,898.04
73483,609.47
73484,807.99
73485,941.26
73486,987.35
73487,315.19
73488,910.52
73489,830.98
73490,523.84
73491,380.88
73492,221.2
73493,531.55
73494,198.72
73495,979.74
73496,81.38
73497,349.31
73498,187.07
73499,188.98
73500,282.79
73501,377.78
73502,574.67
73503,88.55
73504,860.73
73505,908.77
73506,82.15
73507,836.18
73508,22.89
73509,994.78
73510,615.64
73511,487.66
73512,141.41
73513,699.91
73514,906.96
73515,279.31
73516,119.5
73517,665.91
73518,647.22
73519,440.24
73520,430.14
73521,654.04
73522,202.41
73523,788.33
73524,700.3
73525,383.49
73526,512.71
73527,619.06
73528,55.54
73529,172.47
73530,747.21
73531,688.25
73532,723.52
73533,953.58
73534,590.22
73535,590.78
73536,32.74
73537,812.77
73538,207.42
73539,114.05
73540,234.03
73541,599.42
73542,878.32
73543,59.8
73544,185.9
73545,837.24
73546,972.79
73547,996.64
73548,865.55
73549,619.64
73550,138.82
73551,645.75
73552,69.65
73553,11.33
73554,510.53
73555,242.3
73556,520.69
73557,897.67
73558,347.82
73559,43.01
73560,200.94
73561,197.12
73562,262.58
73563,933.84
73564,240.42
73565,861.41
73566,13.18
73567,938.72
73568,136.86
73569,613.11
73570,30.08
73571,453.36
73572,592.07
73573,419.65
73574,587.19
73575,664.49
73576,797.46
73577,427.8
73578,615.01
73579,681.4
73580,316.97
73581,162.12
73582,262.66
73583,16.38
73584,486.41
73585,787.44
73586,541.36
73587,964.04
73588,756.5
73589,718.42
73590,872.56
73591,263.39
73592,746.13
73593,942.46
73594,641.15
73595,856.58
73596,63.06
73597,858.52
73598,73.23
73599,358.43
73600,189.0
73601,659.93
73602,957.87
73603,756.85
73604,283.79
73605,630.49
73606,37.2
73607,123.95
73608,311.0
73609,490.39
73610,499.67
73611,820.96
73612,472.68
73613,184.91
73614,312.75
73615,504.76
73616,20.73
73617,212.2
73618,571.67
73619,524.02
73620,926.54
73621,135.68
73622,460.28
73623,937.55
73624,818.23
73625,365.24
73626,643.47
73627,57.58
73628,860.52
73629,148.64
73630,633.52
73631,427.04
73632,448.37
73633,96.54
73634,226.23
73635,841.45
73636,293.28
73637,381.02
73638,544.06
73639,212.5
73640,634.38
73641,931.83
73642,558.6
73643,292.18
73644,896.87
73645,927.9
73646,924.44
73647,724.74
73648,545.76
73649,552.79
73650,391.9
73651,593.29
73652,865.91
73653,166.57
73654,273.9
73655,258.28
73656,508.62
73657,998.72
73658,852.35
73659,911.3
73660,205.52
73661,763.63
73662,227.69
73663,377.37
73664,481.04
73665,626.35
73666,254.21
73667,769.72
73668,207.91
73669,932.58
73670,144.31
73671,797.67
73672,736.25
73673,178.35
73674,390.19
73675,403.51
73676,745.03
73677,668.09
73678,798.05
73679,164.0
73680,444.29
73681,408.16
73682,93.2
73683,409.58
73684,853.75
73685,701.0
73686,740.48
73687,676.06
73688,909.47
73689,391.61
73690,237.37
73691,495.49
73692,695.74
73693,951.05
73694,418.27
73695,26.08
73696,330.7
73697,922.58
73698,15.36
73699,179.51
73700,320.96
73701,620.65
73702,798.14
73703,453.75
73704,905.18
73705,405.92
73706,840.86
73707,396.41
73708,115.49
73709,26.3
73710,455.82
73711,514.03
73712,717.66
73713,782.03
73714,813.29
73715,617.34
73716,259.51
73717,120.12
73718,795.83
73719,833.34
73720,293.06
73721,79.27
73722,61.96
73723,282.76
73724,130.68
73725,140.19
73726,600.24
73727,62.22
73728,858.68
73729,198.89
73730,974.47
73731,898.39
73732,29.54
73733,599.85
73734,941.58
73735,945.04
73736,28.22
73737,152.49
73738,260.88
73739,995.67
73740,343.52
73741,634.31
73742,672.78
73743,36.85
73744,320.19
73745,909.76
73746,121.99
73747,704.62
73748,311.35
73749,410.91
73750,208.11
73751,476.18
73752,934.35
73753,444.69
73754,790.56
73755,486.15
73756,945.01
73757,777.0
73758,145.59
73759,520.84
73760,832.82
73761,38.85
73762,917.5
73763,724.56
73764,998.84
73765,69.88
73766,981.42
73767,194.05
73768,543.59
73769,227.36
73770,234.78
73771,787.48
73772,125.69
73773,199.27
73774,911.98
73775,193.5
73776,121.3
73777,986.0
73778,383.88
73779,576.03
73780,57.44
73781,850.27
73782,175.67
73783,126.48
73784,92.27
73785,189.86
73786,447.73
73787,583.83
73788,262.59
73789,39.66
73790,341.93
73791,149.91
73792,128.43
73793,424.44
73794,103.04
73795,548.06
73796,895.85
73797,933.27
73798,962.28
73799,287.68
73800,903.52
73801,759.83
73802,505.48
73803,433.97
73804,613.6
73805,266.24
73806,646.5
73807,234.95
73808,378.26
73809,927.75
73810,274.19
73811,698.85
73812,654.46
73813,698.78
73814,783.63
73815,847.91
73816,534.09
73817,999.48
73818,317.98
73819,706.78
73820,866.86
73821,79.79
73822,244.58
73823,868.52
73824,855.66
73825,166.81
73826,390.7
73827,468.83
73828,961.19
73829,697.48
73830,407.17
73831,198.57
73832,611.5
73833,524.74
73834,877.16
73835,822.96
73836,84.34
73837,90.81
73838,377.92
73839,635.46
73840,946.59
73841,768.6
73842,468.72
73843,135.24
73844,983.35
73845,926.07
73846,877.44
73847,210.28
73848,231.36
73849,386.66
73850,36.25
73851,253.96
73852,718.62
73853,308.77
73854,253.96
73855,190.34
73856,306.24
73857,790.45
73858,172.38
73859,269.45
73860,258.36
73861,467.32
73862,431.5
73863,505.43
73864,901.15
73865,740.18
73866,646.6
73867,38.5
73868,965.44
73869,85.48
73870,39.28
73871,137.19
73872,926.1
73873,235.18
73874,638.96
73875,287.1
73876,932.36
73877,296.86
73878,22.06
73879,279.66
73880,252.43
73881,364.06
73882,238.56
73883,223.44
73884,929.67
73885,484.04
73886,457.52
73887,176.19
73888,380.02
73889,875.64
73890,953.47
73891,657.9
73892,513.39
73893,700.35
73894,529.34
73895,106.43
73896,729.22
73897,701.33
73898,51.08
73899,99.09
73900,156.22
73901,614.82
73902,648.61
73903,802.11
73904,105.58
73905,242.19
73906,270.08
73907,494.1
73908,692.03
73909,30.24
73910,104.66
73911,651.56
73912,369.62
73913,778.04
73914,969.94
73915,363.28
73916,23.98
73917,955.29
73918,471.4
73919,600.48
73920,303.3
73921,486.48
73922,316.25
73923,117.14
73924,692.7
73925,275.93
73926,173.13
73927,653.27
73928,535.6
73929,964.34
73930,765.42
73931,921.12
73932,403.88
73933,395.0
73934,589.22
73935,687.41
73936,523.84
73937,433.63
73938,841.59
73939,86.89
73940,667.9
73941,571.18
73942,856.76
73943,54.4
73944,992.19
73945,484.1
73946,616.25
73947,466.78
73948,332.89
73949,184.73
73950,541.45
73951,555.81
73952,35.89
73953,464.82
73954,487.28
73955,722.74
73956,311.05
73957,711.61
73958,598.74
73959,942.26
73960,147.83
73961,835.62
73962,229.66
73963,720.19
73964,598.99
73965,989.95
73966,850.56
73967,742.07
73968,922.0
73969,269.23
73970,144.9
73971,696.81
73972,975.43
73973,659.35
73974,643.9
73975,37.48
73976,468.11
73977,278.83
73978,380.25
73979,635.05
73980,523.25
73981,516.17
73982,303.91
73983,510.42
73984,494.44
73985,829.69
73986,587.67
73987,259.79
73988,83.42
73989,100.14
73990,90.97
73991,890.37
73992,846.93
73993,507.13
73994,89.75
73995,757.22
73996,181.27
73997,385.09
73998,560.96
73999,373.29
74000,309.3
74001,216.89
74002,357.53
74003,369.41
74004,448.96
74005,579.58
74006,927.44
74007,951.79
74008,325.95
74009,681.19
74010,978.58
74011,274.69
74012,642.55
74013,350.17
74014,773.5
74015,12.92
74016,673.06
74017,688.47
74018,27.35
74019,797.78
74020,200.41
74021,247.75
74022,428.68
74023,212.01
74024,149.62
74025,513.12
74026,387.47
74027,671.21
74028,682.03
74029,287.5
74030,674.17
74031,789.23
74032,929.25
74033,326.69
74034,132.77
74035,920.5
74036,175.77
74037,796.32
74038,120.67
74039,828.5
74040,531.12
74041,978.91
74042,966.07
74043,102.26
74044,636.42
74045,644.81
74046,849.51
74047,923.84
74048,805.03
74049,422.43
74050,269.0
74051,435.87
74052,115.76
74053,96.22
74054,39.03
74055,542.39
74056,776.49
74057,909.83
74058,286.92
74059,117.94
74060,241.31
74061,108.18
74062,99.69
74063,696.36
74064,358.05
74065,650.15
74066,282.95
74067,538.14
74068,581.13
74069,22.87
74070,29.52
74071,830.46
74072,672.78
74073,183.91
74074,800.45
74075,450.9
74076,342.83
74077,379.39
74078,62.33
74079,639.47
74080,55.35
74081,467.39
74082,61.41
74083,779.57
74084,880.84
74085,739.22
74086,758.26
74087,424.9
74088,10.12
74089,954.88
74090,490.91
74091,315.76
74092,423.94
74093,647.94
74094,573.43
74095,448.38
74096,898.99
74097,548.7
74098,673.47
74099,523.73
74100,119.77
74101,595.7
74102,690.17
74103,94.51
74104,137.86
74105,719.17
74106,107.19
74107,915.87
74108,399.17
74109,328.87
74110,971.56
74111,579.78
74112,273.64
74113,416.18
74114,787.7
74115,858.8
74116,455.88
74117,725.2
74118,562.7
74119,308.24
74120,436.2
74121,225.4
74122,638.07
74123,383.32
74124,832.34
74125,906.91
74126,414.97
74127,190.77
74128,295.69
74129,923.0
74130,734.46
74131,149.25
74132,715.43
74133,369.1
74134,27.5
74135,250.06
74136,612.31
74137,847.28
74138,130.16
74139,945.06
74140,950.32
74141,685.91
74142,166.68
74143,190.78
74144,809.41
74145,482.48
74146,132.72
74147,460.86
74148,13.19
74149,655.91
74150,831.45
74151,326.38
74152,10.47
74153,294.67
74154,731.97
74155,430.21
74156,656.26
74157,697.66
74158,611.82
74159,643.07
74160,110.49
74161,398.42
74162,37.96
74163,245.72
74164,867.66
74165,64.7
74166,587.39
74167,146.28
74168,422.89
74169,324.14
74170,60.77
74171,341.74
74172,278.9
74173,353.52
74174,884.07
74175,893.58
74176,796.65
74177,250.76
74178,679.02
74179,945.33
74180,664.84
74181,596.84
74182,254.73
74183,265.14
74184,174.05
74185,110.89
74186,715.83
74187,701.16
74188,899.37
74189,255.62
74190,390.33
74191,364.13
74192,248.42
74193,594.12
74194,837.32
74195,626.74
74196,741.45
74197,590.11
74198,910.52
74199,161.22
74200,572.65
74201,273.69
74202,74.89
74203,51.62
74204,20.4
74205,439.13
74206,212.75
74207,613.26
74208,833.26
74209,30.18
74210,64.63
74211,722.17
74212,584.81
74213,282.83
74214,334.33
74215,341.24
74216,652.79
74217,942.61
74218,953.26
74219,212.38
74220,865.5
74221,653.68
74222,729.01
74223,349.4
74224,815.97
74225,916.99
74226,749.6
74227,477.05
74228,459.24
74229,473.22
74230,647.79
74231,749.89
74232,159.84
74233,525.13
74234,541.23
74235,766.69
74236,790.0
74237,48.62
74238,910.47
74239,37.02
74240,613.75
74241,78.86
74242,351.26
74243,834.93
74244,215.7
74245,862.2
74246,884.39
74247,889.14
74248,385.69
74249,595.6
74250,754.24
74251,13.8
74252,710.51
74253,716.31
74254,479.01
74255,466.54
74256,526.76
74257,160.11
74258,639.14
74259,575.72
74260,860.27
74261,576.16
74262,117.38
74263,44.48
74264,975.95
74265,227.3
74266,977.23
74267,641.58
74268,68.97
74269,737.77
74270,541.57
74271,540.49
74272,288.18
74273,106.25
74274,872.45
74275,340.87
74276,835.34
74277,268.98
74278,105.19
74279,274.52
74280,792.83
74281,288.86
74282,849.92
74283,907.67
74284,302.2
74285,371.43
74286,727.87
74287,546.22
74288,240.25
74289,612.66
74290,459.87
74291,837.11
74292,679.15
74293,214.16
74294,402.16
74295,514.51
74296,638.0
74297,289.64
74298,382.01
74299,830.52
74300,480.89
74301,766.31
74302,957.88
74303,286.6
74304,581.93
74305,702.62
74306,698.31
74307,97.17
74308,395.55
74309,400.8
74310,452.38
74311,570.64
74312,430.77
74313,854.88
74314,879.75
74315,782.84
74316,685.24
74317,515.12
74318,336.88
74319,346.33
74320,395.02
74321,591.86
74322,861.2
74323,937.13
74324,334.75
74325,775.86
74326,510.56
74327,367.1
74328,542.62
74329,367.36
74330,241.82
74331,131.98
74332,913.42
74333,862.23
74334,692.24
74335,806.28
74336,932.98
74337,140.79
74338,451.14
74339,189.1
74340,94.46
74341,210.2
74342,976.77
74343,834.33
74344,244.85
74345,836.11
74346,309.56
74347,251.0
74348,192.5
74349,962.4
74350,964.45
74351,168.41
74352,488.65
74353,834.54
74354,642.61
74355,446.54
74356,903.05
74357,486.74
74358,194.85
74359,372.39
74360,671.96
74361,28.11
74362,870.03
74363,974.16
74364,51.41
74365,41.52
74366,401.16
74367,701.02
74368,790.52
74369,817.71
74370,101.35
74371,719.71
74372,393.52
74373,22.44
74374,156.16
74375,845.57
74376,680.7
74377,563.46
74378,338.55
74379,819.21
74380,896.18
74381,856.92
74382,518.53
74383,532.48
74384,109.18
74385,711.87
74386,658.74
74387,211.85
74388,845.46
74389,488.43
74390,305.97
74391,970.57
74392,996.12
74393,525.09
74394,533.78
74395,363.12
74396,966.35
74397,890.27
74398,515.41
74399,312.11
74400,544.72
74401,29.17
74402,754.9
74403,176.84
74404,951.98
74405,423.91
74406,367.72
74407,438.15
74408,883.63
74409,938.05
74410,291.39
74411,497.01
74412,793.96
74413,578.55
74414,882.57
74415,902.65
74416,985.48
